,Edad,Fecha,Total vacunados
4237,121,2021-02-01,0.0
4238,124,2021-02-01,0.0
4239,221,2021-02-01,0.0
4240,12,2021-02-02,0.0
4241,13,2021-02-02,0.0
4242,14,2021-02-02,0.0
4243,15,2021-02-02,0.0
4244,16,2021-02-02,0.0
4245,17,2021-02-02,0.0
4246,18,2021-02-02,12.0
4247,19,2021-02-02,24.0
4248,20,2021-02-02,43.0
4249,21,2021-02-02,58.0
4250,22,2021-02-02,111.0
4251,23,2021-02-02,189.0
4252,24,2021-02-02,326.0
4253,25,2021-02-02,381.0
4254,26,2021-02-02,509.0
4255,27,2021-02-02,609.0
4256,28,2021-02-02,618.0
4257,29,2021-02-02,666.0
4258,30,2021-02-02,630.0
4259,31,2021-02-02,590.0
4260,32,2021-02-02,602.0
4261,33,2021-02-02,518.0
4262,34,2021-02-02,492.0
4263,35,2021-02-02,439.0
4264,36,2021-02-02,407.0
4265,37,2021-02-02,370.0
4266,38,2021-02-02,345.0
4267,39,2021-02-02,326.0
4268,40,2021-02-02,312.0
4269,41,2021-02-02,297.0
4270,42,2021-02-02,263.0
4271,43,2021-02-02,251.0
4272,44,2021-02-02,249.0
4273,45,2021-02-02,226.0
4274,46,2021-02-02,211.0
4275,47,2021-02-02,225.0
4276,48,2021-02-02,216.0
4277,49,2021-02-02,201.0
4278,50,2021-02-02,209.0
4279,51,2021-02-02,170.0
4280,52,2021-02-02,183.0
4281,53,2021-02-02,193.0
4282,54,2021-02-02,173.0
4283,55,2021-02-02,198.0
4284,56,2021-02-02,162.0
4285,57,2021-02-02,161.0
4286,58,2021-02-02,142.0
4287,59,2021-02-02,141.0
4288,60,2021-02-02,129.0
4289,61,2021-02-02,119.0
4290,62,2021-02-02,75.0
4291,63,2021-02-02,79.0
4292,64,2021-02-02,77.0
4293,65,2021-02-02,62.0
4294,66,2021-02-02,38.0
4295,67,2021-02-02,30.0
4296,68,2021-02-02,18.0
4297,69,2021-02-02,20.0
4298,70,2021-02-02,19.0
4299,71,2021-02-02,24.0
4300,72,2021-02-02,10.0
4301,73,2021-02-02,5.0
4302,74,2021-02-02,7.0
4303,75,2021-02-02,2.0
4304,76,2021-02-02,5.0
4305,77,2021-02-02,4.0
4306,78,2021-02-02,3.0
4307,79,2021-02-02,1.0
4308,80,2021-02-02,0.0
4309,81,2021-02-02,1.0
4310,82,2021-02-02,4.0
4311,83,2021-02-02,0.0
4312,84,2021-02-02,1.0
4313,85,2021-02-02,1.0
4314,86,2021-02-02,0.0
4315,87,2021-02-02,0.0
4316,88,2021-02-02,0.0
4317,89,2021-02-02,0.0
4318,90,2021-02-02,0.0
4319,91,2021-02-02,4.0
4320,92,2021-02-02,0.0
4321,93,2021-02-02,1.0
4322,94,2021-02-02,0.0
4323,95,2021-02-02,1.0
4324,96,2021-02-02,1.0
4325,97,2021-02-02,0.0
4326,98,2021-02-02,0.0
4327,99,2021-02-02,0.0
4328,100,2021-02-02,0.0
4329,101,2021-02-02,0.0
4330,102,2021-02-02,0.0
4331,103,2021-02-02,0.0
4332,104,2021-02-02,0.0
4333,105,2021-02-02,0.0
4334,106,2021-02-02,0.0
4335,107,2021-02-02,0.0
4336,108,2021-02-02,0.0
4337,109,2021-02-02,0.0
4338,110,2021-02-02,0.0
4339,111,2021-02-02,0.0
4340,112,2021-02-02,0.0
4341,116,2021-02-02,0.0
4342,120,2021-02-02,0.0
4343,121,2021-02-02,0.0
4344,124,2021-02-02,0.0
4345,221,2021-02-02,0.0
4346,12,2021-02-03,0.0
4347,13,2021-02-03,0.0
4348,14,2021-02-03,0.0
4349,15,2021-02-03,0.0
4350,16,2021-02-03,0.0
4351,17,2021-02-03,0.0
4352,18,2021-02-03,141.0
4353,19,2021-02-03,278.0
4354,20,2021-02-03,423.0
4355,21,2021-02-03,735.0
4356,22,2021-02-03,1265.0
4357,23,2021-02-03,2098.0
4358,24,2021-02-03,2953.0
4359,25,2021-02-03,3709.0
4360,26,2021-02-03,4382.0
4361,27,2021-02-03,4698.0
4362,28,2021-02-03,4979.0
4363,29,2021-02-03,4988.0
4364,30,2021-02-03,4893.0
4365,31,2021-02-03,4888.0
4366,32,2021-02-03,4336.0
4367,33,2021-02-03,3984.0
4368,34,2021-02-03,3675.0
4369,35,2021-02-03,3325.0
4370,36,2021-02-03,3040.0
4371,37,2021-02-03,2895.0
4372,38,2021-02-03,2767.0
4373,39,2021-02-03,2657.0
4374,40,2021-02-03,2321.0
4375,41,2021-02-03,2267.0
4376,42,2021-02-03,2127.0
4377,43,2021-02-03,1965.0
4378,44,2021-02-03,1864.0
4379,45,2021-02-03,1865.0
4380,46,2021-02-03,1771.0
4381,47,2021-02-03,1755.0
4382,48,2021-02-03,1685.0
4383,49,2021-02-03,1679.0
4384,50,2021-02-03,1594.0
4385,51,2021-02-03,1483.0
4386,52,2021-02-03,1576.0
4387,53,2021-02-03,1495.0
4388,54,2021-02-03,1513.0
4389,55,2021-02-03,1482.0
4390,56,2021-02-03,1450.0
4391,57,2021-02-03,1443.0
4392,58,2021-02-03,1378.0
4393,59,2021-02-03,1258.0
4394,60,2021-02-03,1466.0
4395,61,2021-02-03,1376.0
4396,62,2021-02-03,1251.0
4397,63,2021-02-03,1268.0
4398,64,2021-02-03,1108.0
4399,65,2021-02-03,1079.0
4400,66,2021-02-03,933.0
4401,67,2021-02-03,871.0
4402,68,2021-02-03,843.0
4403,69,2021-02-03,827.0
4404,70,2021-02-03,1527.0
4405,71,2021-02-03,1762.0
4406,72,2021-02-03,1846.0
4407,73,2021-02-03,1704.0
4408,74,2021-02-03,1717.0
4409,75,2021-02-03,1630.0
4410,76,2021-02-03,1600.0
4411,77,2021-02-03,1481.0
4412,78,2021-02-03,1434.0
4413,79,2021-02-03,1454.0
4414,80,2021-02-03,1636.0
4415,81,2021-02-03,1481.0
4416,82,2021-02-03,1301.0
4417,83,2021-02-03,1295.0
4418,84,2021-02-03,1299.0
4419,85,2021-02-03,1474.0
4420,86,2021-02-03,1437.0
4421,87,2021-02-03,1360.0
4422,88,2021-02-03,1343.0
4423,89,2021-02-03,1805.0
4424,90,2021-02-03,7081.0
4425,91,2021-02-03,5732.0
4426,92,2021-02-03,4495.0
4427,93,2021-02-03,3300.0
4428,94,2021-02-03,2273.0
4429,95,2021-02-03,1584.0
4430,96,2021-02-03,1201.0
4431,97,2021-02-03,746.0
4432,98,2021-02-03,516.0
4433,99,2021-02-03,312.0
4434,100,2021-02-03,202.0
4435,101,2021-02-03,102.0
4436,102,2021-02-03,65.0
4437,103,2021-02-03,33.0
4438,104,2021-02-03,21.0
4439,105,2021-02-03,12.0
4440,106,2021-02-03,6.0
4441,107,2021-02-03,4.0
4442,108,2021-02-03,1.0
4443,109,2021-02-03,0.0
4444,110,2021-02-03,0.0
4445,111,2021-02-03,0.0
4446,112,2021-02-03,0.0
4447,116,2021-02-03,0.0
4448,120,2021-02-03,0.0
4449,121,2021-02-03,0.0
4450,124,2021-02-03,0.0
4451,221,2021-02-03,0.0
4452,12,2021-02-04,0.0
4453,13,2021-02-04,0.0
4454,14,2021-02-04,0.0
4455,15,2021-02-04,0.0
4456,16,2021-02-04,0.0
4457,17,2021-02-04,0.0
4458,18,2021-02-04,178.0
4459,19,2021-02-04,325.0
4460,20,2021-02-04,507.0
4461,21,2021-02-04,786.0
4462,22,2021-02-04,1326.0
4463,23,2021-02-04,1935.0
4464,24,2021-02-04,2676.0
4465,25,2021-02-04,3084.0
4466,26,2021-02-04,3562.0
4467,27,2021-02-04,3715.0
4468,28,2021-02-04,3640.0
4469,29,2021-02-04,3602.0
4470,30,2021-02-04,3621.0
4471,31,2021-02-04,3500.0
4472,32,2021-02-04,3303.0
4473,33,2021-02-04,2897.0
4474,34,2021-02-04,2839.0
4475,35,2021-02-04,2547.0
4476,36,2021-02-04,2310.0
4477,37,2021-02-04,2113.0
4478,38,2021-02-04,2237.0
4479,39,2021-02-04,1961.0
4480,40,2021-02-04,1917.0
4481,41,2021-02-04,1749.0
4482,42,2021-02-04,1622.0
4483,43,2021-02-04,1534.0
4484,44,2021-02-04,1456.0
4485,45,2021-02-04,1401.0
4486,46,2021-02-04,1407.0
4487,47,2021-02-04,1378.0
4488,48,2021-02-04,1410.0
4489,49,2021-02-04,1311.0
4490,50,2021-02-04,1273.0
4491,51,2021-02-04,1196.0
4492,52,2021-02-04,1218.0
4493,53,2021-02-04,1205.0
4494,54,2021-02-04,1240.0
4495,55,2021-02-04,1246.0
4496,56,2021-02-04,1218.0
4497,57,2021-02-04,1137.0
4498,58,2021-02-04,1051.0
4499,59,2021-02-04,1111.0
4500,60,2021-02-04,1362.0
4501,61,2021-02-04,1241.0
4502,62,2021-02-04,1231.0
4503,63,2021-02-04,1288.0
4504,64,2021-02-04,1168.0
4505,65,2021-02-04,1271.0
4506,66,2021-02-04,1123.0
4507,67,2021-02-04,1140.0
4508,68,2021-02-04,1090.0
4509,69,2021-02-04,1037.0
4510,70,2021-02-04,2359.0
4511,71,2021-02-04,2656.0
4512,72,2021-02-04,2866.0
4513,73,2021-02-04,2798.0
4514,74,2021-02-04,2572.0
4515,75,2021-02-04,2693.0
4516,76,2021-02-04,2760.0
4517,77,2021-02-04,2576.0
4518,78,2021-02-04,2615.0
4519,79,2021-02-04,2643.0
4520,80,2021-02-04,3009.0
4521,81,2021-02-04,2859.0
4522,82,2021-02-04,2546.0
4523,83,2021-02-04,2494.0
4524,84,2021-02-04,2610.0
4525,85,2021-02-04,3088.0
4526,86,2021-02-04,3776.0
4527,87,2021-02-04,10837.0
4528,88,2021-02-04,9973.0
4529,89,2021-02-04,8157.0
4530,90,2021-02-04,2130.0
4531,91,2021-02-04,1666.0
4532,92,2021-02-04,1348.0
4533,93,2021-02-04,1043.0
4534,94,2021-02-04,707.0
4535,95,2021-02-04,510.0
4536,96,2021-02-04,349.0
4537,97,2021-02-04,292.0
4538,98,2021-02-04,189.0
4539,99,2021-02-04,125.0
4540,100,2021-02-04,79.0
4541,101,2021-02-04,50.0
4542,102,2021-02-04,24.0
4543,103,2021-02-04,21.0
4544,104,2021-02-04,10.0
4545,105,2021-02-04,7.0
4546,106,2021-02-04,1.0
4547,107,2021-02-04,1.0
4548,108,2021-02-04,0.0
4549,109,2021-02-04,2.0
4550,110,2021-02-04,2.0
4551,111,2021-02-04,0.0
4552,112,2021-02-04,0.0
4553,116,2021-02-04,0.0
4554,120,2021-02-04,0.0
4555,121,2021-02-04,0.0
4556,124,2021-02-04,0.0
4557,221,2021-02-04,0.0
4558,12,2021-02-05,0.0
4559,13,2021-02-05,0.0
4560,14,2021-02-05,0.0
4561,15,2021-02-05,0.0
4562,16,2021-02-05,0.0
4563,17,2021-02-05,0.0
4564,18,2021-02-05,199.0
4565,19,2021-02-05,296.0
4566,20,2021-02-05,468.0
4567,21,2021-02-05,759.0
4568,22,2021-02-05,1306.0
4569,23,2021-02-05,1906.0
4570,24,2021-02-05,2363.0
4571,25,2021-02-05,2732.0
4572,26,2021-02-05,2890.0
4573,27,2021-02-05,2933.0
4574,28,2021-02-05,3003.0
4575,29,2021-02-05,3015.0
4576,30,2021-02-05,3007.0
4577,31,2021-02-05,2964.0
4578,32,2021-02-05,2694.0
4579,33,2021-02-05,2450.0
4580,34,2021-02-05,2337.0
4581,35,2021-02-05,2142.0
4582,36,2021-02-05,1915.0
4583,37,2021-02-05,1850.0
4584,38,2021-02-05,1776.0
4585,39,2021-02-05,1720.0
4586,40,2021-02-05,1584.0
4587,41,2021-02-05,1536.0
4588,42,2021-02-05,1398.0
4589,43,2021-02-05,1370.0
4590,44,2021-02-05,1267.0
4591,45,2021-02-05,1302.0
4592,46,2021-02-05,1253.0
4593,47,2021-02-05,1214.0
4594,48,2021-02-05,1207.0
4595,49,2021-02-05,1160.0
4596,50,2021-02-05,1110.0
4597,51,2021-02-05,1071.0
4598,52,2021-02-05,1083.0
4599,53,2021-02-05,1078.0
4600,54,2021-02-05,1035.0
4601,55,2021-02-05,1122.0
4602,56,2021-02-05,1045.0
4603,57,2021-02-05,1041.0
4604,58,2021-02-05,993.0
4605,59,2021-02-05,961.0
4606,60,2021-02-05,1251.0
4607,61,2021-02-05,1202.0
4608,62,2021-02-05,1127.0
4609,63,2021-02-05,1215.0
4610,64,2021-02-05,1066.0
4611,65,2021-02-05,1286.0
4612,66,2021-02-05,1146.0
4613,67,2021-02-05,1211.0
4614,68,2021-02-05,1175.0
4615,69,2021-02-05,1275.0
4616,70,2021-02-05,2782.0
4617,71,2021-02-05,3474.0
4618,72,2021-02-05,3542.0
4619,73,2021-02-05,3473.0
4620,74,2021-02-05,3429.0
4621,75,2021-02-05,3465.0
4622,76,2021-02-05,3387.0
4623,77,2021-02-05,3175.0
4624,78,2021-02-05,3321.0
4625,79,2021-02-05,3257.0
4626,80,2021-02-05,3617.0
4627,81,2021-02-05,3641.0
4628,82,2021-02-05,3391.0
4629,83,2021-02-05,3147.0
4630,84,2021-02-05,4239.0
4631,85,2021-02-05,13776.0
4632,86,2021-02-05,11541.0
4633,87,2021-02-05,2749.0
4634,88,2021-02-05,2192.0
4635,89,2021-02-05,1826.0
4636,90,2021-02-05,1295.0
4637,91,2021-02-05,1066.0
4638,92,2021-02-05,842.0
4639,93,2021-02-05,658.0
4640,94,2021-02-05,479.0
4641,95,2021-02-05,344.0
4642,96,2021-02-05,275.0
4643,97,2021-02-05,185.0
4644,98,2021-02-05,126.0
4645,99,2021-02-05,71.0
4646,100,2021-02-05,52.0
4647,101,2021-02-05,41.0
4648,102,2021-02-05,21.0
4649,103,2021-02-05,13.0
4650,104,2021-02-05,10.0
4651,105,2021-02-05,6.0
4652,106,2021-02-05,3.0
4653,107,2021-02-05,1.0
4654,108,2021-02-05,0.0
4655,109,2021-02-05,2.0
4656,110,2021-02-05,2.0
4657,111,2021-02-05,0.0
4658,112,2021-02-05,0.0
4659,116,2021-02-05,0.0
4660,120,2021-02-05,0.0
4661,121,2021-02-05,0.0
4662,124,2021-02-05,1.0
4663,221,2021-02-05,0.0
4664,12,2021-02-06,0.0
4665,13,2021-02-06,0.0
4666,14,2021-02-06,0.0
4667,15,2021-02-06,0.0
4668,16,2021-02-06,0.0
4669,17,2021-02-06,0.0
4670,18,2021-02-06,44.0
4671,19,2021-02-06,74.0
4672,20,2021-02-06,95.0
4673,21,2021-02-06,147.0
4674,22,2021-02-06,182.0
4675,23,2021-02-06,217.0
4676,24,2021-02-06,251.0
4677,25,2021-02-06,295.0
4678,26,2021-02-06,338.0
4679,27,2021-02-06,353.0
4680,28,2021-02-06,314.0
4681,29,2021-02-06,361.0
4682,30,2021-02-06,352.0
4683,31,2021-02-06,390.0
4684,32,2021-02-06,324.0
4685,33,2021-02-06,307.0
4686,34,2021-02-06,289.0
4687,35,2021-02-06,249.0
4688,36,2021-02-06,264.0
4689,37,2021-02-06,250.0
4690,38,2021-02-06,259.0
4691,39,2021-02-06,225.0
4692,40,2021-02-06,245.0
4693,41,2021-02-06,209.0
4694,42,2021-02-06,155.0
4695,43,2021-02-06,184.0
4696,44,2021-02-06,168.0
4697,45,2021-02-06,178.0
4698,46,2021-02-06,194.0
4699,47,2021-02-06,193.0
4700,48,2021-02-06,211.0
4701,49,2021-02-06,203.0
4702,50,2021-02-06,180.0
4703,51,2021-02-06,156.0
4704,52,2021-02-06,156.0
4705,53,2021-02-06,178.0
4706,54,2021-02-06,196.0
4707,55,2021-02-06,172.0
4708,56,2021-02-06,179.0
4709,57,2021-02-06,169.0
4710,58,2021-02-06,172.0
4711,59,2021-02-06,193.0
4712,60,2021-02-06,264.0
4713,61,2021-02-06,241.0
4714,62,2021-02-06,275.0
4715,63,2021-02-06,259.0
4716,64,2021-02-06,250.0
4717,65,2021-02-06,402.0
4718,66,2021-02-06,386.0
4719,67,2021-02-06,387.0
4720,68,2021-02-06,449.0
4721,69,2021-02-06,420.0
4722,70,2021-02-06,789.0
4723,71,2021-02-06,890.0
4724,72,2021-02-06,930.0
4725,73,2021-02-06,821.0
4726,74,2021-02-06,883.0
4727,75,2021-02-06,904.0
4728,76,2021-02-06,943.0
4729,77,2021-02-06,863.0
4730,78,2021-02-06,799.0
4731,79,2021-02-06,766.0
4732,80,2021-02-06,780.0
4733,81,2021-02-06,796.0
4734,82,2021-02-06,625.0
4735,83,2021-02-06,627.0
4736,84,2021-02-06,571.0
4737,85,2021-02-06,520.0
4738,86,2021-02-06,461.0
4739,87,2021-02-06,327.0
4740,88,2021-02-06,333.0
4741,89,2021-02-06,304.0
4742,90,2021-02-06,281.0
4743,91,2021-02-06,227.0
4744,92,2021-02-06,205.0
4745,93,2021-02-06,140.0
4746,94,2021-02-06,115.0
4747,95,2021-02-06,101.0
4748,96,2021-02-06,63.0
4749,97,2021-02-06,56.0
4750,98,2021-02-06,44.0
4751,99,2021-02-06,38.0
4752,100,2021-02-06,16.0
4753,101,2021-02-06,11.0
4754,102,2021-02-06,10.0
4755,103,2021-02-06,4.0
4756,104,2021-02-06,3.0
4757,105,2021-02-06,3.0
4758,106,2021-02-06,0.0
4759,107,2021-02-06,0.0
4760,108,2021-02-06,0.0
4761,109,2021-02-06,0.0
4762,110,2021-02-06,2.0
4763,111,2021-02-06,0.0
4764,112,2021-02-06,0.0
4765,116,2021-02-06,0.0
4766,120,2021-02-06,0.0
4767,121,2021-02-06,0.0
4768,124,2021-02-06,0.0
4769,221,2021-02-06,0.0
4770,12,2021-02-07,0.0
4771,13,2021-02-07,0.0
4772,14,2021-02-07,0.0
4773,15,2021-02-07,0.0
4774,16,2021-02-07,0.0
4775,17,2021-02-07,0.0
4776,18,2021-02-07,6.0
4777,19,2021-02-07,4.0
4778,20,2021-02-07,14.0
4779,21,2021-02-07,17.0
4780,22,2021-02-07,13.0
4781,23,2021-02-07,32.0
4782,24,2021-02-07,49.0
4783,25,2021-02-07,44.0
4784,26,2021-02-07,62.0
4785,27,2021-02-07,40.0
4786,28,2021-02-07,59.0
4787,29,2021-02-07,55.0
4788,30,2021-02-07,56.0
4789,31,2021-02-07,59.0
4790,32,2021-02-07,62.0
4791,33,2021-02-07,44.0
4792,34,2021-02-07,52.0
4793,35,2021-02-07,49.0
4794,36,2021-02-07,49.0
4795,37,2021-02-07,41.0
4796,38,2021-02-07,50.0
4797,39,2021-02-07,41.0
4798,40,2021-02-07,42.0
4799,41,2021-02-07,35.0
4800,42,2021-02-07,31.0
4801,43,2021-02-07,46.0
4802,44,2021-02-07,36.0
4803,45,2021-02-07,50.0
4804,46,2021-02-07,46.0
4805,47,2021-02-07,40.0
4806,48,2021-02-07,35.0
4807,49,2021-02-07,45.0
4808,50,2021-02-07,37.0
4809,51,2021-02-07,32.0
4810,52,2021-02-07,30.0
4811,53,2021-02-07,35.0
4812,54,2021-02-07,52.0
4813,55,2021-02-07,36.0
4814,56,2021-02-07,42.0
4815,57,2021-02-07,44.0
4816,58,2021-02-07,50.0
4817,59,2021-02-07,46.0
4818,60,2021-02-07,62.0
4819,61,2021-02-07,73.0
4820,62,2021-02-07,84.0
4821,63,2021-02-07,99.0
4822,64,2021-02-07,106.0
4823,65,2021-02-07,223.0
4824,66,2021-02-07,224.0
4825,67,2021-02-07,251.0
4826,68,2021-02-07,226.0
4827,69,2021-02-07,263.0
4828,70,2021-02-07,384.0
4829,71,2021-02-07,405.0
4830,72,2021-02-07,380.0
4831,73,2021-02-07,353.0
4832,74,2021-02-07,323.0
4833,75,2021-02-07,365.0
4834,76,2021-02-07,331.0
4835,77,2021-02-07,297.0
4836,78,2021-02-07,316.0
4837,79,2021-02-07,259.0
4838,80,2021-02-07,224.0
4839,81,2021-02-07,260.0
4840,82,2021-02-07,222.0
4841,83,2021-02-07,198.0
4842,84,2021-02-07,185.0
4843,85,2021-02-07,138.0
4844,86,2021-02-07,129.0
4845,87,2021-02-07,80.0
4846,88,2021-02-07,89.0
4847,89,2021-02-07,80.0
4848,90,2021-02-07,59.0
4849,91,2021-02-07,60.0
4850,92,2021-02-07,52.0
4851,93,2021-02-07,28.0
4852,94,2021-02-07,32.0
4853,95,2021-02-07,17.0
4854,96,2021-02-07,19.0
4855,97,2021-02-07,8.0
4856,98,2021-02-07,13.0
4857,99,2021-02-07,5.0
4858,100,2021-02-07,2.0
4859,101,2021-02-07,2.0
4860,102,2021-02-07,2.0
4861,103,2021-02-07,1.0
4862,104,2021-02-07,1.0
4863,105,2021-02-07,0.0
4864,106,2021-02-07,0.0
4865,107,2021-02-07,0.0
4866,108,2021-02-07,0.0
4867,109,2021-02-07,0.0
4868,110,2021-02-07,0.0
4869,111,2021-02-07,0.0
4870,112,2021-02-07,0.0
4871,116,2021-02-07,0.0
4872,120,2021-02-07,0.0
4873,121,2021-02-07,0.0
4874,124,2021-02-07,0.0
4875,221,2021-02-07,0.0
4876,12,2021-02-08,0.0
4877,13,2021-02-08,0.0
4878,14,2021-02-08,0.0
4879,15,2021-02-08,0.0
4880,16,2021-02-08,3.0
4881,17,2021-02-08,4.0
4882,18,2021-02-08,275.0
4883,19,2021-02-08,561.0
4884,20,2021-02-08,572.0
4885,21,2021-02-08,694.0
4886,22,2021-02-08,1014.0
4887,23,2021-02-08,1393.0
4888,24,2021-02-08,1706.0
4889,25,2021-02-08,1975.0
4890,26,2021-02-08,2296.0
4891,27,2021-02-08,2470.0
4892,28,2021-02-08,2432.0
4893,29,2021-02-08,2345.0
4894,30,2021-02-08,2463.0
4895,31,2021-02-08,2560.0
4896,32,2021-02-08,2293.0
4897,33,2021-02-08,2252.0
4898,34,2021-02-08,2126.0
4899,35,2021-02-08,2063.0
4900,36,2021-02-08,2005.0
4901,37,2021-02-08,1832.0
4902,38,2021-02-08,1810.0
4903,39,2021-02-08,1903.0
4904,40,2021-02-08,1796.0
4905,41,2021-02-08,1651.0
4906,42,2021-02-08,1655.0
4907,43,2021-02-08,1587.0
4908,44,2021-02-08,1573.0
4909,45,2021-02-08,1495.0
4910,46,2021-02-08,1488.0
4911,47,2021-02-08,1475.0
4912,48,2021-02-08,1459.0
4913,49,2021-02-08,1356.0
4914,50,2021-02-08,1340.0
4915,51,2021-02-08,1284.0
4916,52,2021-02-08,1214.0
4917,53,2021-02-08,1262.0
4918,54,2021-02-08,1239.0
4919,55,2021-02-08,1191.0
4920,56,2021-02-08,1259.0
4921,57,2021-02-08,1204.0
4922,58,2021-02-08,1140.0
4923,59,2021-02-08,1150.0
4924,60,2021-02-08,1621.0
4925,61,2021-02-08,1522.0
4926,62,2021-02-08,1509.0
4927,63,2021-02-08,1444.0
4928,64,2021-02-08,1447.0
4929,65,2021-02-08,1666.0
4930,66,2021-02-08,1675.0
4931,67,2021-02-08,1668.0
4932,68,2021-02-08,1739.0
4933,69,2021-02-08,1996.0
4934,70,2021-02-08,4420.0
4935,71,2021-02-08,5242.0
4936,72,2021-02-08,5359.0
4937,73,2021-02-08,5392.0
4938,74,2021-02-08,5241.0
4939,75,2021-02-08,5181.0
4940,76,2021-02-08,5274.0
4941,77,2021-02-08,5041.0
4942,78,2021-02-08,5781.0
4943,79,2021-02-08,5804.0
4944,80,2021-02-08,7611.0
4945,81,2021-02-08,22933.0
4946,82,2021-02-08,20057.0
4947,83,2021-02-08,17951.0
4948,84,2021-02-08,14671.0
4949,85,2021-02-08,3057.0
4950,86,2021-02-08,2376.0
4951,87,2021-02-08,1597.0
4952,88,2021-02-08,1498.0
4953,89,2021-02-08,1285.0
4954,90,2021-02-08,1070.0
4955,91,2021-02-08,796.0
4956,92,2021-02-08,709.0
4957,93,2021-02-08,530.0
4958,94,2021-02-08,362.0
4959,95,2021-02-08,290.0
4960,96,2021-02-08,216.0
4961,97,2021-02-08,128.0
4962,98,2021-02-08,86.0
4963,99,2021-02-08,61.0
4964,100,2021-02-08,49.0
4965,101,2021-02-08,23.0
4966,102,2021-02-08,18.0
4967,103,2021-02-08,6.0
4968,104,2021-02-08,5.0
4969,105,2021-02-08,3.0
4970,106,2021-02-08,3.0
4971,107,2021-02-08,2.0
4972,108,2021-02-08,1.0
4973,109,2021-02-08,1.0
4974,110,2021-02-08,0.0
4975,111,2021-02-08,0.0
4976,112,2021-02-08,0.0
4977,116,2021-02-08,0.0
4978,120,2021-02-08,0.0
4979,121,2021-02-08,0.0
4980,124,2021-02-08,0.0
4981,221,2021-02-08,0.0
4982,12,2021-02-09,0.0
4983,13,2021-02-09,0.0
4984,14,2021-02-09,0.0
4985,15,2021-02-09,0.0
4986,16,2021-02-09,2.0
4987,17,2021-02-09,4.0
4988,18,2021-02-09,282.0
4989,19,2021-02-09,630.0
4990,20,2021-02-09,772.0
4991,21,2021-02-09,855.0
4992,22,2021-02-09,1244.0
4993,23,2021-02-09,1581.0
4994,24,2021-02-09,1958.0
4995,25,2021-02-09,2405.0
4996,26,2021-02-09,2621.0
4997,27,2021-02-09,2877.0
4998,28,2021-02-09,3012.0
4999,29,2021-02-09,2971.0
5000,30,2021-02-09,3121.0
5001,31,2021-02-09,3067.0
5002,32,2021-02-09,2979.0
5003,33,2021-02-09,2796.0
5004,34,2021-02-09,2697.0
5005,35,2021-02-09,2492.0
5006,36,2021-02-09,2506.0
5007,37,2021-02-09,2413.0
5008,38,2021-02-09,2411.0
5009,39,2021-02-09,2440.0
5010,40,2021-02-09,2358.0
5011,41,2021-02-09,2118.0
5012,42,2021-02-09,2133.0
5013,43,2021-02-09,2106.0
5014,44,2021-02-09,2132.0
5015,45,2021-02-09,2116.0
5016,46,2021-02-09,2108.0
5017,47,2021-02-09,2093.0
5018,48,2021-02-09,2031.0
5019,49,2021-02-09,1879.0
5020,50,2021-02-09,1729.0
5021,51,2021-02-09,1613.0
5022,52,2021-02-09,1686.0
5023,53,2021-02-09,1645.0
5024,54,2021-02-09,1532.0
5025,55,2021-02-09,1518.0
5026,56,2021-02-09,1568.0
5027,57,2021-02-09,1496.0
5028,58,2021-02-09,1502.0
5029,59,2021-02-09,1439.0
5030,60,2021-02-09,2033.0
5031,61,2021-02-09,1986.0
5032,62,2021-02-09,1871.0
5033,63,2021-02-09,1905.0
5034,64,2021-02-09,1977.0
5035,65,2021-02-09,2187.0
5036,66,2021-02-09,2173.0
5037,67,2021-02-09,2387.0
5038,68,2021-02-09,2448.0
5039,69,2021-02-09,2818.0
5040,70,2021-02-09,4967.0
5041,71,2021-02-09,5786.0
5042,72,2021-02-09,5997.0
5043,73,2021-02-09,6022.0
5044,74,2021-02-09,6128.0
5045,75,2021-02-09,6750.0
5046,76,2021-02-09,7178.0
5047,77,2021-02-09,8571.0
5048,78,2021-02-09,28758.0
5049,79,2021-02-09,27060.0
5050,80,2021-02-09,23599.0
5051,81,2021-02-09,4799.0
5052,82,2021-02-09,3823.0
5053,83,2021-02-09,3163.0
5054,84,2021-02-09,2668.0
5055,85,2021-02-09,1649.0
5056,86,2021-02-09,1396.0
5057,87,2021-02-09,1232.0
5058,88,2021-02-09,1110.0
5059,89,2021-02-09,882.0
5060,90,2021-02-09,809.0
5061,91,2021-02-09,660.0
5062,92,2021-02-09,521.0
5063,93,2021-02-09,424.0
5064,94,2021-02-09,320.0
5065,95,2021-02-09,231.0
5066,96,2021-02-09,197.0
5067,97,2021-02-09,123.0
5068,98,2021-02-09,110.0
5069,99,2021-02-09,76.0
5070,100,2021-02-09,56.0
5071,101,2021-02-09,33.0
5072,102,2021-02-09,22.0
5073,103,2021-02-09,11.0
5074,104,2021-02-09,3.0
5075,105,2021-02-09,6.0
5076,106,2021-02-09,3.0
5077,107,2021-02-09,2.0
5078,108,2021-02-09,0.0
5079,109,2021-02-09,0.0
5080,110,2021-02-09,0.0
5081,111,2021-02-09,1.0
5082,112,2021-02-09,0.0
5083,116,2021-02-09,0.0
5084,120,2021-02-09,0.0
5085,121,2021-02-09,0.0
5086,124,2021-02-09,0.0
5087,221,2021-02-09,0.0
5088,12,2021-02-10,0.0
